#wavelength [um] / normalized flux/ error flux
  0.330000 2.031780e+00 3.000000e-02 
  0.400000 1.663107e+00 3.075000e-02
  0.520000 1.555421e+00 3.000000e-02
  0.600000 1.632629e+00 3.000000e-02
  0.680000 1.717336e+00 3.025000e-02
  0.730000 1.797929e+00 2.950000e-02
  0.800000 1.892118e+00 3.000000e-02
  1.000000 1.524569e+00 3.250000e-02
