   0.3000  0.103029E+01  -.212411E+00  0.20616567
   0.3050  0.996493E+00  -.208926E+00  0.20966179
   0.3100  0.963718E+00  -.205211E+00  0.21293646
   0.3150  0.931700E+00  -.201404E+00  0.21616802
   0.3200  0.900641E+00  -.197408E+00  0.21918565
   0.3250  0.870552E+00  -.193249E+00  0.22198428
   0.3300  0.841438E+00  -.188955E+00  0.22456228
   0.3350  0.813472E+00  -.184463E+00  0.22675975
   0.3400  0.786472E+00  -.179899E+00  0.22874178
   0.3450  0.760262E+00  -.175368E+00  0.23066810
   0.3500  0.735004E+00  -.170802E+00  0.23238281
   0.3550  0.710845E+00  -.166152E+00  0.23373843
   0.3600  0.687602E+00  -.161516E+00  0.23489708
   0.3650  0.665254E+00  -.156909E+00  0.23586275
   0.3700  0.643779E+00  -.152342E+00  0.23663733
   0.3750  0.623014E+00  -.147887E+00  0.23737303
   0.3800  0.603085E+00  -.143490E+00  0.23792708
   0.3850  0.584107E+00  -.139118E+00  0.23817164
   0.3900  0.565911E+00  -.134831E+00  0.23825524
   0.3950  0.548470E+00  -.130633E+00  0.23817805
   0.4000  0.531760E+00  -.126532E+00  0.23794875
   0.4050  0.515603E+00  -.122534E+00  0.23765158
   0.4100  0.500072E+00  -.118636E+00  0.23723830
   0.4150  0.485124E+00  -.114844E+00  0.23673043
   0.4200  0.470782E+00  -.111156E+00  0.23611003
   0.4250  0.457195E+00  -.107574E+00  0.23529155
   0.4300  0.444231E+00  -.104097E+00  0.23432978
   0.4350  0.431499E+00  -.100724E+00  0.23342754
   0.4400  0.419484E+00  -.974555E-01  0.23232213
   0.4450  0.407931E+00  -.942900E-01  0.23114188
   0.4500  0.396989E+00  -.912250E-01  0.22979254
   0.4550  0.386350E+00  -.882613E-01  0.22844885
   0.4600  0.376374E+00  -.853955E-01  0.22689000
   0.4650  0.366630E+00  -.826251E-01  0.22536366
   0.4700  0.357391E+00  -.799478E-01  0.22369830
   0.4750  0.348566E+00  -.773613E-01  0.22194155
   0.4800  0.340039E+00  -.748640E-01  0.22016325
   0.4850  0.331925E+00  -.724524E-01  0.21827976
   0.4900  0.324175E+00  -.701234E-01  0.21631314
   0.4950  0.316864E+00  -.678774E-01  0.21421608
   0.5000  0.311909E+00  -.657103E-01  0.21067142
   0.5050  0.309504E+00  -.636177E-01  0.20554725
   0.5100  0.311237E+00  -.615987E-01  0.19791584
   0.5150  0.317890E+00  -.596511E-01  0.18764742
   0.5200  0.329449E+00  -.577736E-01  0.17536426
