# Wavelength [um]/ Normalized flux / flux error 
  0.330000 1.597225e+03 3.000000e-02 
  0.400000 2.207218e+03 3.075000e-02 
  0.520000 2.165707e+03 3.000000e-02 
  0.600000 1.778764e+03 3.000000e-02 
  0.680000 1.444833e+03 3.025000e-02 
  0.730000 1.300010e+03 2.950000e-02 
  0.800000 1.149746e+03 3.000000e-02 
  1.000000 5.303182e+02 3.250000e-02 
