  0.330000 1.095593e-18 2.002770e-20 
  0.400000 1.445477e-18 2.052839e-20 
  0.520000 1.425832e-18 2.002770e-20 
  0.600000 1.176024e-18 2.002770e-20 
  0.680000 9.593975e-19 2.019459e-20 
  0.730000 8.845129e-19 1.969390e-20 
  0.800000 7.682190e-19 2.002770e-20 
  1.000000 3.568762e-19 2.169667e-20 
