  0.330000 1.244349e-18 2.002770e-20 
  0.400000 1.858749e-18 2.052839e-20 
  0.520000 2.362064e-18 2.002770e-20 
  0.600000 2.156301e-18 2.002770e-20 
  0.680000 1.856205e-18 2.019459e-20 
  0.730000 1.833005e-18 1.969390e-20 
  0.800000 1.612441e-18 2.002770e-20 
  1.000000 7.800745e-19 2.169667e-20 
