 # wavelength [um]/ norm. flux/ flux error
  0.330000 9.778484e-01 3.000000e-02 
  0.400000 7.924266e-01 3.075000e-02 
  0.520000 6.711750e-01 3.000000e-02 
  0.600000 6.298697e-01 3.000000e-02 
  0.680000 6.109914e-01 3.025000e-02 
  0.730000 6.734529e-01 2.950000e-02 
  0.800000 6.942185e-01 3.000000e-02 
  1.000000 5.313609e-01 3.250000e-02 
